state,date,M1,M2,M3,M4,V1,V2,V3,V4,D1,D2,D3,TR1,TR2,H1,H2,T1,T1a,T1b,T1c,T0,I1,E1,E1a,R1,Xa,Xb,cityname,abert20,abert21,primeira_aula,IEAD,mask,vent,dist,tran,higi,test,imun,aead,ISRAP
BA,14sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,15sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,16sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,17sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,18sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,19sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,20sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,21sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,22sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,23sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,24sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,25sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,26sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,27sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,28sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,29sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,30sep2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,01oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,02oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,03oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,04oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,05oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,06oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,07oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,08oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,09oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,10oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,11oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,12oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,13oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,14oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,15oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,16oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,17oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,18oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,19oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,20oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,21oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,22oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,23oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,24oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,25oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,26oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,27oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,28oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,29oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,30oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,31oct2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,01nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,02nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,03nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,04nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,05nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,06nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,07nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,08nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,09nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,10nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,11nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,12nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,13nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,14nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,15nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,16nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,17nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,18nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,19nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,20nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,21nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,22nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,23nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,24nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,25nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,26nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,27nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,28nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,29nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,30nov2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,01dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,02dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,03dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,04dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,05dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,06dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,07dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,08dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,09dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,10dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,11dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,12dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,13dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,14dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,15dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,16dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,17dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,18dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,19dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,20dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,21dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,22dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,23dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,24dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,25dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,26dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,27dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,28dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,29dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,30dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
BA,31dec2021,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,1,1,1,Salvador,0,1,0,.44444448,50,50,50,50,100,50,100,44.444447,6203.7036
CE,01jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,02jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,03jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,04jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,05jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,06jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,07jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,08jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,09jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,10jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,11jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,12jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,13jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,14jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,15jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,16jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,17jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,18jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,19jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,20jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,21jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,22jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,23jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,24jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,25jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,26jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
CE,27jan2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Fortaleza,0,0,0,.5,0,0,0,0,0,0,0,50,416.66666
